"timeMillisSpent","constraintPackage","constraintName","constraintMatchCount","scoreTotal"
185,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
185,"org.acme.schooltimetabling.domain","Room capacity exceeded","12","0hard/-156soft"
185,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
185,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
185,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
185,"org.acme.schooltimetabling.domain","Room stability violated","32","0hard/-32soft"
185,"org.acme.schooltimetabling.domain","Room occupancy conflict","9","-9hard/0soft"
188,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
188,"org.acme.schooltimetabling.domain","Room capacity exceeded","16","0hard/-361soft"
188,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
188,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
188,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
188,"org.acme.schooltimetabling.domain","Room stability violated","81","0hard/-81soft"
188,"org.acme.schooltimetabling.domain","Room occupancy conflict","8","-8hard/0soft"
198,"org.acme.schooltimetabling.domain","Curriculum conflict","2","-2hard/0soft"
198,"org.acme.schooltimetabling.domain","Room capacity exceeded","22","0hard/-751soft"
198,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
198,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
198,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
198,"org.acme.schooltimetabling.domain","Room stability violated","188","0hard/-188soft"
198,"org.acme.schooltimetabling.domain","Room occupancy conflict","5","-5hard/0soft"
212,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
212,"org.acme.schooltimetabling.domain","Room capacity exceeded","32","0hard/-1333soft"
212,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
212,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
212,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
212,"org.acme.schooltimetabling.domain","Room stability violated","256","0hard/-256soft"
212,"org.acme.schooltimetabling.domain","Room occupancy conflict","6","-6hard/0soft"
225,"org.acme.schooltimetabling.domain","Curriculum conflict","4","-4hard/0soft"
225,"org.acme.schooltimetabling.domain","Room capacity exceeded","32","0hard/-1322soft"
225,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
225,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
225,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
225,"org.acme.schooltimetabling.domain","Room stability violated","264","0hard/-264soft"
225,"org.acme.schooltimetabling.domain","Room occupancy conflict","2","-2hard/0soft"
225,"org.acme.schooltimetabling.domain","Curriculum conflict","4","-4hard/0soft"
225,"org.acme.schooltimetabling.domain","Room capacity exceeded","32","0hard/-1322soft"
225,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
225,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
225,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
225,"org.acme.schooltimetabling.domain","Room stability violated","261","0hard/-261soft"
225,"org.acme.schooltimetabling.domain","Room occupancy conflict","2","-2hard/0soft"
227,"org.acme.schooltimetabling.domain","Curriculum conflict","3","-3hard/0soft"
227,"org.acme.schooltimetabling.domain","Room capacity exceeded","31","0hard/-1298soft"
227,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","1","-1hard/0soft"
227,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
227,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
227,"org.acme.schooltimetabling.domain","Room stability violated","266","0hard/-266soft"
227,"org.acme.schooltimetabling.domain","Room occupancy conflict","2","-2hard/0soft"
238,"org.acme.schooltimetabling.domain","Curriculum conflict","1","-1hard/0soft"
238,"org.acme.schooltimetabling.domain","Room capacity exceeded","28","0hard/-1223soft"
238,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
238,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
238,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
238,"org.acme.schooltimetabling.domain","Room stability violated","278","0hard/-278soft"
238,"org.acme.schooltimetabling.domain","Room occupancy conflict","5","-5hard/0soft"
247,"org.acme.schooltimetabling.domain","Curriculum conflict","2","-2hard/0soft"
247,"org.acme.schooltimetabling.domain","Room capacity exceeded","31","0hard/-1148soft"
247,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
247,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
247,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
247,"org.acme.schooltimetabling.domain","Room stability violated","279","0hard/-279soft"
247,"org.acme.schooltimetabling.domain","Room occupancy conflict","4","-4hard/0soft"
248,"org.acme.schooltimetabling.domain","Curriculum conflict","2","-2hard/0soft"
248,"org.acme.schooltimetabling.domain","Room capacity exceeded","31","0hard/-1148soft"
248,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
248,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
248,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
248,"org.acme.schooltimetabling.domain","Room stability violated","276","0hard/-276soft"
248,"org.acme.schooltimetabling.domain","Room occupancy conflict","4","-4hard/0soft"
256,"org.acme.schooltimetabling.domain","Curriculum conflict","1","-1hard/0soft"
256,"org.acme.schooltimetabling.domain","Room capacity exceeded","35","0hard/-1370soft"
256,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
256,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
256,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
256,"org.acme.schooltimetabling.domain","Room stability violated","292","0hard/-292soft"
256,"org.acme.schooltimetabling.domain","Room occupancy conflict","4","-4hard/0soft"
270,"org.acme.schooltimetabling.domain","Curriculum conflict","1","-1hard/0soft"
270,"org.acme.schooltimetabling.domain","Room capacity exceeded","38","0hard/-1482soft"
270,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
270,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
270,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
270,"org.acme.schooltimetabling.domain","Room stability violated","301","0hard/-301soft"
270,"org.acme.schooltimetabling.domain","Room occupancy conflict","3","-3hard/0soft"
273,"org.acme.schooltimetabling.domain","Curriculum conflict","2","-2hard/0soft"
273,"org.acme.schooltimetabling.domain","Room capacity exceeded","39","0hard/-1476soft"
273,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
273,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
273,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
273,"org.acme.schooltimetabling.domain","Room stability violated","303","0hard/-303soft"
273,"org.acme.schooltimetabling.domain","Room occupancy conflict","2","-2hard/0soft"
311,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
311,"org.acme.schooltimetabling.domain","Room capacity exceeded","37","0hard/-1397soft"
311,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
311,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
311,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
311,"org.acme.schooltimetabling.domain","Room stability violated","295","0hard/-295soft"
311,"org.acme.schooltimetabling.domain","Room occupancy conflict","4","-4hard/0soft"
312,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
312,"org.acme.schooltimetabling.domain","Room capacity exceeded","37","0hard/-1352soft"
312,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
312,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
312,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
312,"org.acme.schooltimetabling.domain","Room stability violated","287","0hard/-287soft"
312,"org.acme.schooltimetabling.domain","Room occupancy conflict","4","-4hard/0soft"
327,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
327,"org.acme.schooltimetabling.domain","Room capacity exceeded","39","0hard/-1318soft"
327,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
327,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
327,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
327,"org.acme.schooltimetabling.domain","Room stability violated","313","0hard/-313soft"
327,"org.acme.schooltimetabling.domain","Room occupancy conflict","4","-4hard/0soft"
348,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
348,"org.acme.schooltimetabling.domain","Room capacity exceeded","41","0hard/-1688soft"
348,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
348,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
348,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
348,"org.acme.schooltimetabling.domain","Room stability violated","305","0hard/-305soft"
348,"org.acme.schooltimetabling.domain","Room occupancy conflict","3","-3hard/0soft"
348,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
348,"org.acme.schooltimetabling.domain","Room capacity exceeded","41","0hard/-1688soft"
348,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
348,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
348,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
348,"org.acme.schooltimetabling.domain","Room stability violated","303","0hard/-303soft"
348,"org.acme.schooltimetabling.domain","Room occupancy conflict","3","-3hard/0soft"
357,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
357,"org.acme.schooltimetabling.domain","Room capacity exceeded","43","0hard/-1656soft"
357,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
357,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
357,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
357,"org.acme.schooltimetabling.domain","Room stability violated","300","0hard/-300soft"
357,"org.acme.schooltimetabling.domain","Room occupancy conflict","3","-3hard/0soft"
367,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
367,"org.acme.schooltimetabling.domain","Room capacity exceeded","41","0hard/-1613soft"
367,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
367,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
367,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
367,"org.acme.schooltimetabling.domain","Room stability violated","307","0hard/-307soft"
367,"org.acme.schooltimetabling.domain","Room occupancy conflict","3","-3hard/0soft"
370,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
370,"org.acme.schooltimetabling.domain","Room capacity exceeded","41","0hard/-1582soft"
370,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
370,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
370,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
370,"org.acme.schooltimetabling.domain","Room stability violated","303","0hard/-303soft"
370,"org.acme.schooltimetabling.domain","Room occupancy conflict","3","-3hard/0soft"
410,"org.acme.schooltimetabling.domain","Curriculum conflict","2","-2hard/0soft"
410,"org.acme.schooltimetabling.domain","Room capacity exceeded","36","0hard/-1581soft"
410,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
410,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
410,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
410,"org.acme.schooltimetabling.domain","Room stability violated","289","0hard/-289soft"
410,"org.acme.schooltimetabling.domain","Room occupancy conflict","1","-1hard/0soft"
438,"org.acme.schooltimetabling.domain","Curriculum conflict","1","-1hard/0soft"
438,"org.acme.schooltimetabling.domain","Room capacity exceeded","37","0hard/-1564soft"
438,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
438,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
438,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
438,"org.acme.schooltimetabling.domain","Room stability violated","292","0hard/-292soft"
438,"org.acme.schooltimetabling.domain","Room occupancy conflict","2","-2hard/0soft"
448,"org.acme.schooltimetabling.domain","Curriculum conflict","1","-1hard/0soft"
448,"org.acme.schooltimetabling.domain","Room capacity exceeded","35","0hard/-1465soft"
448,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
448,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
448,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
448,"org.acme.schooltimetabling.domain","Room stability violated","289","0hard/-289soft"
448,"org.acme.schooltimetabling.domain","Room occupancy conflict","2","-2hard/0soft"
450,"org.acme.schooltimetabling.domain","Curriculum conflict","1","-1hard/0soft"
450,"org.acme.schooltimetabling.domain","Room capacity exceeded","34","0hard/-1429soft"
450,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
450,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
450,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
450,"org.acme.schooltimetabling.domain","Room stability violated","289","0hard/-289soft"
450,"org.acme.schooltimetabling.domain","Room occupancy conflict","2","-2hard/0soft"
468,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
468,"org.acme.schooltimetabling.domain","Room capacity exceeded","37","0hard/-1391soft"
468,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
468,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
468,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
468,"org.acme.schooltimetabling.domain","Room stability violated","305","0hard/-305soft"
468,"org.acme.schooltimetabling.domain","Room occupancy conflict","3","-3hard/0soft"
475,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
475,"org.acme.schooltimetabling.domain","Room capacity exceeded","37","0hard/-1348soft"
475,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","1","-1hard/0soft"
475,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
475,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
475,"org.acme.schooltimetabling.domain","Room stability violated","295","0hard/-295soft"
475,"org.acme.schooltimetabling.domain","Room occupancy conflict","2","-2hard/0soft"
489,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
489,"org.acme.schooltimetabling.domain","Room capacity exceeded","33","0hard/-1173soft"
489,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","1","-1hard/0soft"
489,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
489,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
489,"org.acme.schooltimetabling.domain","Room stability violated","292","0hard/-292soft"
489,"org.acme.schooltimetabling.domain","Room occupancy conflict","2","-2hard/0soft"
512,"org.acme.schooltimetabling.domain","Curriculum conflict","1","-1hard/0soft"
512,"org.acme.schooltimetabling.domain","Room capacity exceeded","31","0hard/-1122soft"
512,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","1","-1hard/0soft"
512,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
512,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
512,"org.acme.schooltimetabling.domain","Room stability violated","293","0hard/-293soft"
512,"org.acme.schooltimetabling.domain","Room occupancy conflict","1","-1hard/0soft"
556,"org.acme.schooltimetabling.domain","Curriculum conflict","1","-1hard/0soft"
556,"org.acme.schooltimetabling.domain","Room capacity exceeded","35","0hard/-1312soft"
556,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
556,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
556,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
556,"org.acme.schooltimetabling.domain","Room stability violated","291","0hard/-291soft"
556,"org.acme.schooltimetabling.domain","Room occupancy conflict","1","-1hard/0soft"
561,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
561,"org.acme.schooltimetabling.domain","Room capacity exceeded","35","0hard/-1368soft"
561,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
561,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
561,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
561,"org.acme.schooltimetabling.domain","Room stability violated","290","0hard/-290soft"
561,"org.acme.schooltimetabling.domain","Room occupancy conflict","1","-1hard/0soft"
602,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
602,"org.acme.schooltimetabling.domain","Room capacity exceeded","38","0hard/-1698soft"
602,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
602,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
602,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
602,"org.acme.schooltimetabling.domain","Room stability violated","314","0hard/-314soft"
602,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
759,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
759,"org.acme.schooltimetabling.domain","Room capacity exceeded","31","0hard/-1311soft"
759,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
759,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
759,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
759,"org.acme.schooltimetabling.domain","Room stability violated","304","0hard/-304soft"
759,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
1016,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
1016,"org.acme.schooltimetabling.domain","Room capacity exceeded","38","0hard/-1262soft"
1016,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
1016,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
1016,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
1016,"org.acme.schooltimetabling.domain","Room stability violated","303","0hard/-303soft"
1016,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
1211,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
1211,"org.acme.schooltimetabling.domain","Room capacity exceeded","37","0hard/-1263soft"
1211,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
1211,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
1211,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
1211,"org.acme.schooltimetabling.domain","Room stability violated","297","0hard/-297soft"
1211,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
1213,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
1213,"org.acme.schooltimetabling.domain","Room capacity exceeded","38","0hard/-1250soft"
1213,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
1213,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
1213,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
1213,"org.acme.schooltimetabling.domain","Room stability violated","294","0hard/-294soft"
1213,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
1227,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
1227,"org.acme.schooltimetabling.domain","Room capacity exceeded","41","0hard/-1237soft"
1227,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
1227,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
1227,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
1227,"org.acme.schooltimetabling.domain","Room stability violated","306","0hard/-306soft"
1227,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
1227,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
1227,"org.acme.schooltimetabling.domain","Room capacity exceeded","41","0hard/-1157soft"
1227,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
1227,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
1227,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
1227,"org.acme.schooltimetabling.domain","Room stability violated","307","0hard/-307soft"
1227,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
1230,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
1230,"org.acme.schooltimetabling.domain","Room capacity exceeded","41","0hard/-1150soft"
1230,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
1230,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
1230,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
1230,"org.acme.schooltimetabling.domain","Room stability violated","308","0hard/-308soft"
1230,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
1231,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
1231,"org.acme.schooltimetabling.domain","Room capacity exceeded","40","0hard/-1148soft"
1231,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
1231,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
1231,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
1231,"org.acme.schooltimetabling.domain","Room stability violated","309","0hard/-309soft"
1231,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
1232,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
1232,"org.acme.schooltimetabling.domain","Room capacity exceeded","40","0hard/-1148soft"
1232,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
1232,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
1232,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
1232,"org.acme.schooltimetabling.domain","Room stability violated","307","0hard/-307soft"
1232,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
1234,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
1234,"org.acme.schooltimetabling.domain","Room capacity exceeded","40","0hard/-1148soft"
1234,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
1234,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
1234,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
1234,"org.acme.schooltimetabling.domain","Room stability violated","306","0hard/-306soft"
1234,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
1234,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
1234,"org.acme.schooltimetabling.domain","Room capacity exceeded","40","0hard/-1148soft"
1234,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
1234,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
1234,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
1234,"org.acme.schooltimetabling.domain","Room stability violated","303","0hard/-303soft"
1234,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
1240,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
1240,"org.acme.schooltimetabling.domain","Room capacity exceeded","41","0hard/-1141soft"
1240,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
1240,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
1240,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
1240,"org.acme.schooltimetabling.domain","Room stability violated","307","0hard/-307soft"
1240,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
1257,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
1257,"org.acme.schooltimetabling.domain","Room capacity exceeded","41","0hard/-1120soft"
1257,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
1257,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
1257,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
1257,"org.acme.schooltimetabling.domain","Room stability violated","295","0hard/-295soft"
1257,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
1258,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
1258,"org.acme.schooltimetabling.domain","Room capacity exceeded","40","0hard/-1118soft"
1258,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
1258,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
1258,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
1258,"org.acme.schooltimetabling.domain","Room stability violated","296","0hard/-296soft"
1258,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
1260,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
1260,"org.acme.schooltimetabling.domain","Room capacity exceeded","40","0hard/-1095soft"
1260,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
1260,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
1260,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
1260,"org.acme.schooltimetabling.domain","Room stability violated","297","0hard/-297soft"
1260,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
1275,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
1275,"org.acme.schooltimetabling.domain","Room capacity exceeded","40","0hard/-1093soft"
1275,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
1275,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
1275,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
1275,"org.acme.schooltimetabling.domain","Room stability violated","291","0hard/-291soft"
1275,"org.acme.schooltimetabling.domain","Room occupancy conflict","0","0hard/0soft"
1275,"org.acme.schooltimetabling.domain","Curriculum conflict","0","0hard/0soft"
1275,"org.acme.schooltimetabling.domain","Room capacity exceeded","39","0hard/-1063soft"
1275,"org.acme.schooltimetabling.domain","Teacher and course unavailability conflict","0","0hard/0soft"
1275,"org.acme.schooltimetabling.domain","All lectures must be scheduled","0","0hard/0soft"
1275,"org.acme.schooltimetabling.domain","Teacher conflict","0","0hard/0soft"
1275,"org.acme.schooltimetabling.domain","Room stability violated","292","0hard/-292soft"
