"timeMillisSpent","score"
19923,"0hard/-107soft"
19932,"0hard/-107soft"
19940,"0hard/-107soft"
19948,"0hard/-107soft"
19957,"0hard/-107soft"
19966,"0hard/-107soft"
19977,"0hard/-107soft"
19987,"0hard/-107soft"
19997,"0hard/-107soft"
20006,"0hard/-107soft"
20016,"0hard/-107soft"
20025,"0hard/-107soft"
20034,"0hard/-107soft"
20046,"0hard/-107soft"
20055,"0hard/-107soft"
20064,"0hard/-107soft"
20072,"0hard/-107soft"
20082,"0hard/-107soft"
20091,"0hard/-107soft"
20099,"0hard/-107soft"
20107,"0hard/-107soft"
20117,"0hard/-107soft"
20126,"0hard/-107soft"
20134,"0hard/-107soft"
20144,"0hard/-107soft"
20153,"0hard/-107soft"
20163,"0hard/-107soft"
20172,"0hard/-107soft"
20184,"0hard/-107soft"
20195,"0hard/-107soft"
20204,"0hard/-107soft"
20213,"0hard/-107soft"
20222,"0hard/-107soft"
20232,"0hard/-107soft"
20243,"0hard/-107soft"
20252,"0hard/-107soft"
20262,"0hard/-107soft"
20270,"0hard/-107soft"
20280,"0hard/-107soft"
20289,"0hard/-107soft"
20300,"0hard/-107soft"
20310,"0hard/-107soft"
20320,"0hard/-107soft"
20329,"0hard/-107soft"
20341,"0hard/-107soft"
20351,"0hard/-107soft"
20362,"0hard/-107soft"
20371,"0hard/-109soft"
20380,"0hard/-109soft"
20390,"0hard/-109soft"
20399,"0hard/-109soft"
20408,"0hard/-109soft"
20417,"0hard/-109soft"
20426,"0hard/-109soft"
20435,"0hard/-109soft"
20445,"0hard/-109soft"
20455,"0hard/-109soft"
20466,"0hard/-109soft"
20475,"0hard/-109soft"
20485,"0hard/-107soft"
20493,"0hard/-107soft"
20501,"0hard/-107soft"
20511,"0hard/-107soft"
20520,"0hard/-107soft"
20530,"0hard/-107soft"
20540,"0hard/-107soft"
20550,"0hard/-107soft"
20560,"0hard/-107soft"
20570,"0hard/-107soft"
20579,"0hard/-107soft"
20590,"0hard/-107soft"
20600,"0hard/-107soft"
20609,"0hard/-107soft"
20618,"0hard/-107soft"
20628,"0hard/-107soft"
20640,"0hard/-107soft"
20650,"0hard/-107soft"
20659,"0hard/-107soft"
20669,"0hard/-107soft"
20678,"0hard/-107soft"
20688,"0hard/-107soft"
20697,"0hard/-107soft"
20708,"0hard/-107soft"
20717,"0hard/-110soft"
20727,"0hard/-110soft"
20736,"0hard/-110soft"
20745,"0hard/-110soft"
20754,"0hard/-110soft"
20763,"0hard/-110soft"
20773,"0hard/-110soft"
20784,"0hard/-110soft"
20796,"0hard/-110soft"
20811,"0hard/-110soft"
20820,"0hard/-113soft"
20829,"0hard/-88soft"
20838,"0hard/-88soft"
20845,"0hard/-86soft"
20852,"0hard/-86soft"
20860,"0hard/-86soft"
20870,"0hard/-86soft"
20878,"0hard/-86soft"
20888,"0hard/-86soft"
20898,"0hard/-86soft"
20907,"0hard/-86soft"
20917,"0hard/-86soft"
20928,"0hard/-86soft"
20938,"0hard/-86soft"
20951,"0hard/-86soft"
20964,"0hard/-86soft"
20976,"0hard/-86soft"
20988,"0hard/-86soft"
21004,"0hard/-86soft"
21016,"0hard/-86soft"
21028,"0hard/-86soft"
21041,"0hard/-86soft"
21054,"0hard/-86soft"
21063,"0hard/-86soft"
21074,"0hard/-86soft"
21083,"0hard/-86soft"
21092,"0hard/-86soft"
21100,"0hard/-85soft"
21109,"0hard/-85soft"
21119,"0hard/-85soft"
21129,"0hard/-85soft"
21139,"0hard/-85soft"
21153,"0hard/-85soft"
21162,"0hard/-85soft"
21172,"0hard/-85soft"
21180,"0hard/-85soft"
21190,"0hard/-85soft"
21200,"0hard/-85soft"
21210,"0hard/-85soft"
21220,"0hard/-86soft"
21228,"0hard/-85soft"
21237,"0hard/-85soft"
21245,"0hard/-85soft"
21253,"0hard/-85soft"
21262,"0hard/-85soft"
21273,"0hard/-85soft"
21281,"0hard/-86soft"
21290,"0hard/-86soft"
21297,"0hard/-85soft"
21305,"0hard/-85soft"
21313,"0hard/-85soft"
21322,"0hard/-85soft"
21331,"0hard/-85soft"
21342,"0hard/-85soft"
21351,"0hard/-85soft"
21361,"0hard/-85soft"
21370,"0hard/-85soft"
21379,"0hard/-85soft"
21389,"0hard/-85soft"
21400,"0hard/-85soft"
21409,"0hard/-88soft"
21420,"0hard/-88soft"
21428,"0hard/-85soft"
21436,"0hard/-85soft"
21444,"0hard/-85soft"
21453,"0hard/-85soft"
21462,"0hard/-85soft"
21471,"0hard/-85soft"
21481,"0hard/-85soft"
21490,"0hard/-85soft"
21499,"0hard/-85soft"
21510,"0hard/-85soft"
21520,"0hard/-85soft"
21529,"0hard/-85soft"
21539,"0hard/-85soft"
21548,"0hard/-85soft"
21557,"0hard/-85soft"
21570,"0hard/-85soft"
21579,"0hard/-85soft"
21588,"0hard/-85soft"
21598,"0hard/-85soft"
21607,"0hard/-85soft"
21617,"0hard/-85soft"
21627,"0hard/-85soft"
21637,"0hard/-85soft"
21646,"0hard/-85soft"
21655,"0hard/-85soft"
21665,"0hard/-85soft"
21674,"0hard/-85soft"
21685,"0hard/-85soft"
21694,"0hard/-85soft"
21702,"0hard/-85soft"
21714,"0hard/-85soft"
21723,"0hard/-85soft"
21732,"0hard/-85soft"
21743,"0hard/-85soft"
21752,"0hard/-85soft"
21761,"0hard/-85soft"
21771,"0hard/-85soft"
21781,"0hard/-85soft"
21790,"0hard/-85soft"
21801,"0hard/-85soft"
21811,"0hard/-85soft"
21820,"0hard/-85soft"
21829,"0hard/-85soft"
21838,"0hard/-85soft"
21847,"0hard/-85soft"
21860,"0hard/-85soft"
21870,"0hard/-85soft"
21880,"0hard/-85soft"
21888,"0hard/-85soft"
21898,"0hard/-85soft"
21907,"0hard/-85soft"
21918,"0hard/-85soft"
21928,"0hard/-85soft"
21937,"0hard/-85soft"
21946,"0hard/-85soft"
21955,"0hard/-85soft"
21964,"0hard/-85soft"
21974,"0hard/-85soft"
21982,"0hard/-85soft"
21991,"0hard/-85soft"
22002,"0hard/-85soft"
22013,"0hard/-85soft"
22022,"0hard/-85soft"
22033,"0hard/-85soft"
22042,"0hard/-85soft"
22051,"0hard/-85soft"
22061,"0hard/-85soft"
22071,"0hard/-85soft"
22081,"0hard/-85soft"
22092,"0hard/-85soft"
22101,"0hard/-85soft"
22109,"0hard/-85soft"
22118,"0hard/-85soft"
22128,"0hard/-85soft"
22138,"0hard/-85soft"
22149,"0hard/-85soft"
22160,"0hard/-85soft"
22170,"0hard/-85soft"
22180,"0hard/-85soft"
22189,"0hard/-85soft"
22199,"0hard/-85soft"
22210,"0hard/-85soft"
22219,"0hard/-86soft"
22228,"0hard/-86soft"
22237,"0hard/-86soft"
22246,"0hard/-85soft"
22254,"0hard/-85soft"
22264,"0hard/-85soft"
22273,"0hard/-85soft"
22282,"0hard/-85soft"
22294,"0hard/-85soft"
22305,"0hard/-86soft"
22315,"0hard/-85soft"
22326,"0hard/-85soft"
22337,"0hard/-85soft"
22348,"0hard/-85soft"
22361,"0hard/-85soft"
22374,"0hard/-85soft"
22387,"0hard/-85soft"
22400,"0hard/-85soft"
22413,"0hard/-85soft"
22425,"0hard/-85soft"
22440,"0hard/-85soft"
22452,"0hard/-85soft"
22466,"0hard/-85soft"
22478,"0hard/-85soft"
22490,"0hard/-85soft"
22503,"0hard/-85soft"
22515,"0hard/-85soft"
22525,"0hard/-86soft"
22533,"0hard/-86soft"
22542,"0hard/-86soft"
22549,"0hard/-86soft"
22557,"0hard/-85soft"
22565,"0hard/-85soft"
22574,"0hard/-85soft"
22583,"0hard/-85soft"
22592,"0hard/-85soft"
22603,"0hard/-85soft"
22613,"0hard/-86soft"
22622,"0hard/-86soft"
22631,"0hard/-85soft"
22640,"0hard/-85soft"
22649,"0hard/-85soft"
22658,"0hard/-85soft"
22668,"0hard/-85soft"
22679,"0hard/-85soft"
22688,"0hard/-88soft"
22697,"0hard/-92soft"
22704,"0hard/-88soft"
22711,"0hard/-88soft"
22717,"0hard/-86soft"
22724,"0hard/-86soft"
22733,"0hard/-86soft"
22741,"0hard/-85soft"
22748,"0hard/-85soft"
22756,"0hard/-85soft"
22764,"0hard/-85soft"
22772,"0hard/-85soft"
22781,"0hard/-85soft"
22791,"0hard/-85soft"
22802,"0hard/-85soft"
22811,"0hard/-85soft"
22820,"0hard/-85soft"
22830,"0hard/-85soft"
22838,"0hard/-85soft"
22849,"0hard/-85soft"
22859,"0hard/-85soft"
22868,"0hard/-85soft"
22877,"0hard/-85soft"
22887,"0hard/-85soft"
22896,"0hard/-85soft"
22907,"0hard/-85soft"
22916,"0hard/-86soft"
22925,"0hard/-86soft"
22934,"0hard/-85soft"
22943,"0hard/-85soft"
22952,"0hard/-85soft"
22962,"0hard/-85soft"
22971,"0hard/-85soft"
22983,"0hard/-85soft"
22992,"0hard/-89soft"
23000,"0hard/-85soft"
23008,"0hard/-85soft"
23016,"0hard/-85soft"
23024,"0hard/-85soft"
23033,"0hard/-85soft"
23044,"0hard/-85soft"
23053,"0hard/-88soft"
23062,"0hard/-88soft"
23070,"0hard/-85soft"
23080,"0hard/-85soft"
23091,"0hard/-85soft"
23106,"0hard/-85soft"
23118,"0hard/-85soft"
23133,"0hard/-85soft"
23146,"0hard/-88soft"
23159,"0hard/-88soft"
23170,"0hard/-86soft"
23181,"0hard/-86soft"
23192,"0hard/-86soft"
23205,"0hard/-86soft"
23216,"0hard/-85soft"
23229,"0hard/-85soft"
23242,"0hard/-85soft"
23254,"0hard/-85soft"
23267,"0hard/-85soft"
23280,"0hard/-85soft"
23292,"0hard/-85soft"
23304,"0hard/-85soft"
23314,"0hard/-85soft"
23323,"0hard/-85soft"
23334,"0hard/-85soft"
23345,"0hard/-88soft"
23353,"0hard/-85soft"
23361,"0hard/-85soft"
23369,"0hard/-85soft"
23377,"0hard/-85soft"
23386,"0hard/-85soft"
23397,"0hard/-85soft"
23406,"0hard/-86soft"
23415,"0hard/-86soft"
23424,"0hard/-86soft"
23433,"0hard/-86soft"
23444,"0hard/-86soft"
23454,"0hard/-85soft"
23462,"0hard/-85soft"
23472,"0hard/-85soft"
23481,"0hard/-85soft"
23491,"0hard/-85soft"
23502,"0hard/-85soft"
23511,"0hard/-86soft"
23519,"0hard/-85soft"
23527,"0hard/-85soft"
23536,"0hard/-85soft"
23545,"0hard/-85soft"
23554,"0hard/-85soft"
23565,"0hard/-85soft"
23574,"0hard/-85soft"
23583,"0hard/-85soft"
23594,"0hard/-85soft"
23605,"0hard/-85soft"
23615,"0hard/-85soft"
23626,"0hard/-85soft"
23636,"0hard/-85soft"
23645,"0hard/-85soft"
23654,"0hard/-85soft"
23664,"0hard/-85soft"
23674,"0hard/-85soft"
23685,"0hard/-85soft"
23694,"0hard/-86soft"
23701,"0hard/-85soft"
23709,"0hard/-85soft"
23716,"0hard/-85soft"
23723,"0hard/-85soft"
23731,"0hard/-85soft"
23741,"0hard/-85soft"
23749,"0hard/-86soft"
23759,"0hard/-86soft"
23768,"0hard/-59soft"
23776,"0hard/-59soft"
23784,"0hard/-59soft"
23794,"0hard/-59soft"
23803,"0hard/-59soft"
23814,"0hard/-59soft"
23822,"0hard/-61soft"
23830,"0hard/-59soft"
23838,"0hard/-59soft"
23847,"0hard/-59soft"
23854,"0hard/-59soft"
23862,"0hard/-58soft"
23872,"0hard/-58soft"
23881,"0hard/-58soft"
23892,"0hard/-58soft"
23901,"0hard/-58soft"
23910,"0hard/-58soft"
23920,"0hard/-58soft"
23929,"0hard/-58soft"
23938,"0hard/-58soft"
23947,"0hard/-58soft"
23958,"0hard/-58soft"
23967,"0hard/-59soft"
23976,"0hard/-59soft"
23986,"0hard/-59soft"
23995,"0hard/-59soft"
24003,"0hard/-58soft"
24012,"0hard/-58soft"
24022,"0hard/-58soft"
24033,"0hard/-58soft"
24041,"0hard/-58soft"
24050,"0hard/-58soft"
24060,"0hard/-58soft"
24069,"0hard/-58soft"
24078,"0hard/-58soft"
24088,"0hard/-58soft"
24097,"0hard/-58soft"
24105,"0hard/-58soft"
24113,"0hard/-58soft"
24122,"0hard/-58soft"
24132,"0hard/-58soft"
24140,"0hard/-55soft"
24149,"0hard/-55soft"
24158,"0hard/-55soft"
24167,"0hard/-55soft"
24177,"0hard/-55soft"
24190,"0hard/-55soft"
24201,"0hard/-55soft"
24209,"0hard/-55soft"
24219,"0hard/-55soft"
24228,"0hard/-55soft"
24237,"0hard/-55soft"
24247,"0hard/-55soft"
24257,"0hard/-55soft"
24266,"0hard/-55soft"
24276,"0hard/-55soft"
24286,"0hard/-55soft"
24295,"0hard/-55soft"
24305,"0hard/-55soft"
24314,"0hard/-55soft"
24324,"0hard/-55soft"
24334,"0hard/-55soft"
24343,"0hard/-55soft"
24352,"0hard/-55soft"
24363,"0hard/-55soft"
24371,"0hard/-55soft"
24380,"0hard/-53soft"
24388,"0hard/-53soft"
24396,"0hard/-53soft"
24404,"0hard/-53soft"
24412,"0hard/-53soft"
24422,"0hard/-53soft"
24431,"0hard/-53soft"
24440,"0hard/-53soft"
24450,"0hard/-53soft"
24462,"0hard/-53soft"
24471,"0hard/-53soft"
24482,"0hard/-53soft"
24491,"0hard/-53soft"
24500,"0hard/-53soft"
24510,"0hard/-53soft"
24520,"0hard/-53soft"
24530,"0hard/-53soft"
24540,"0hard/-53soft"
24549,"0hard/-53soft"
24558,"0hard/-53soft"
24567,"0hard/-53soft"
24578,"0hard/-53soft"
24588,"0hard/-53soft"
24598,"0hard/-53soft"
24607,"0hard/-53soft"
24617,"0hard/-53soft"
24628,"0hard/-53soft"
24639,"0hard/-53soft"
24649,"0hard/-53soft"
24658,"0hard/-53soft"
24667,"0hard/-53soft"
24676,"0hard/-53soft"
24685,"0hard/-53soft"
24696,"0hard/-53soft"
24705,"0hard/-53soft"
24715,"0hard/-53soft"
24724,"0hard/-53soft"
24733,"0hard/-53soft"
24742,"0hard/-53soft"
24753,"0hard/-53soft"
24763,"0hard/-53soft"
24773,"0hard/-53soft"
24783,"0hard/-53soft"
24792,"0hard/-53soft"
24801,"0hard/-53soft"
24812,"0hard/-53soft"
24821,"0hard/-57soft"
24831,"0hard/-57soft"
24839,"0hard/-53soft"
24847,"0hard/-53soft"
24856,"0hard/-53soft"
24865,"0hard/-53soft"
24875,"0hard/-53soft"
24884,"0hard/-53soft"
24893,"0hard/-53soft"
24902,"0hard/-53soft"
24911,"0hard/-53soft"
24922,"0hard/-53soft"
24934,"0hard/-53soft"
24944,"0hard/-57soft"
24953,"0hard/-57soft"
24960,"0hard/-53soft"
24968,"0hard/-53soft"
24976,"0hard/-53soft"
24985,"0hard/-53soft"
24995,"0hard/-53soft"
25004,"0hard/-53soft"
25011,"0hard/-53soft"
25019,"0hard/-53soft"
25028,"0hard/-53soft"
25036,"0hard/-53soft"
25045,"0hard/-53soft"
25054,"0hard/-53soft"
25065,"0hard/-53soft"
25076,"0hard/-53soft"
25085,"0hard/-53soft"
25094,"0hard/-53soft"
25103,"0hard/-53soft"
25111,"0hard/-53soft"
25119,"0hard/-53soft"
25127,"0hard/-53soft"
25137,"0hard/-53soft"
25148,"0hard/-53soft"
25164,"0hard/-53soft"
25176,"0hard/-53soft"
25189,"0hard/-53soft"
25201,"0hard/-53soft"
25213,"0hard/-53soft"
25226,"0hard/-53soft"
25241,"0hard/-53soft"
25250,"0hard/-53soft"
25260,"0hard/-53soft"
25269,"0hard/-53soft"
25279,"0hard/-53soft"
25288,"0hard/-53soft"
25297,"0hard/-53soft"
25306,"0hard/-53soft"
25315,"0hard/-53soft"
25324,"0hard/-53soft"
25333,"0hard/-53soft"
25342,"0hard/-53soft"
25351,"0hard/-53soft"
25358,"0hard/-53soft"
25366,"0hard/-53soft"
25376,"0hard/-53soft"
25384,"0hard/-53soft"
25396,"0hard/-53soft"
25408,"0hard/-53soft"
25420,"0hard/-53soft"
25433,"0hard/-53soft"
25448,"0hard/-53soft"
25460,"0hard/-53soft"
25473,"0hard/-53soft"
25482,"0hard/-53soft"
25492,"0hard/-53soft"
25501,"0hard/-53soft"
25511,"0hard/-53soft"
25521,"0hard/-53soft"
25530,"0hard/-53soft"
25539,"0hard/-53soft"
25547,"0hard/-53soft"
25556,"0hard/-53soft"
25566,"0hard/-53soft"
25575,"0hard/-53soft"
25585,"0hard/-53soft"
25595,"0hard/-53soft"
25604,"0hard/-57soft"
25612,"0hard/-53soft"
25620,"0hard/-53soft"
25628,"0hard/-53soft"
25637,"0hard/-53soft"
25646,"0hard/-53soft"
25656,"0hard/-53soft"
25666,"0hard/-53soft"
25675,"0hard/-53soft"
25683,"0hard/-57soft"
25692,"0hard/-57soft"
25703,"0hard/-57soft"
25712,"0hard/-57soft"
25721,"0hard/-57soft"
25732,"0hard/-57soft"
25741,"0hard/-57soft"
25750,"0hard/-57soft"
25758,"0hard/-53soft"
25766,"0hard/-53soft"
25774,"0hard/-53soft"
25782,"0hard/-53soft"
25791,"0hard/-53soft"
25800,"0hard/-53soft"
25809,"0hard/-53soft"
25820,"0hard/-53soft"
25829,"0hard/-53soft"
25839,"0hard/-53soft"
25850,"0hard/-53soft"
25859,"0hard/-53soft"
25868,"0hard/-53soft"
25877,"0hard/-53soft"
25886,"0hard/-53soft"
25895,"0hard/-53soft"
25905,"0hard/-53soft"
25914,"0hard/-53soft"
25924,"0hard/-53soft"
25934,"0hard/-54soft"
25942,"0hard/-53soft"
25950,"0hard/-53soft"
25959,"0hard/-53soft"
25966,"0hard/-53soft"
25976,"0hard/-53soft"
25987,"0hard/-53soft"
25998,"0hard/-53soft"
26007,"0hard/-53soft"
26016,"0hard/-53soft"
26026,"0hard/-53soft"
26035,"0hard/-53soft"
26046,"0hard/-53soft"
26056,"0hard/-53soft"
26065,"0hard/-53soft"
26075,"0hard/-53soft"
26084,"0hard/-53soft"
26094,"0hard/-53soft"
26104,"0hard/-53soft"
26114,"0hard/-53soft"
26122,"0hard/-53soft"
26131,"0hard/-53soft"
26140,"0hard/-53soft"
26151,"0hard/-53soft"
26162,"0hard/-53soft"
26171,"0hard/-53soft"
26180,"0hard/-53soft"
26189,"0hard/-53soft"
26198,"0hard/-53soft"
26207,"0hard/-53soft"
26217,"0hard/-53soft"
26227,"0hard/-57soft"
26235,"0hard/-53soft"
26242,"0hard/-53soft"
26250,"0hard/-53soft"
26258,"0hard/-53soft"
26268,"0hard/-53soft"
26279,"0hard/-53soft"
26288,"0hard/-53soft"
26299,"0hard/-53soft"
26307,"0hard/-53soft"
26315,"0hard/-53soft"
26323,"0hard/-53soft"
26332,"0hard/-53soft"
26341,"0hard/-53soft"
26351,"0hard/-53soft"
26360,"0hard/-53soft"
26370,"0hard/-53soft"
26379,"0hard/-53soft"
26388,"0hard/-53soft"
26397,"0hard/-53soft"
26408,"0hard/-53soft"
26418,"0hard/-53soft"
26427,"0hard/-53soft"
26437,"0hard/-53soft"
26447,"0hard/-53soft"
26457,"0hard/-53soft"
26467,"0hard/-53soft"
26476,"0hard/-53soft"
26485,"0hard/-53soft"
26494,"0hard/-53soft"
26504,"0hard/-53soft"
26511,"0hard/-57soft"
26520,"0hard/-53soft"
26528,"0hard/-53soft"
26536,"0hard/-53soft"
26547,"0hard/-53soft"
26555,"0hard/-53soft"
26564,"0hard/-53soft"
26573,"0hard/-53soft"
26582,"0hard/-53soft"
26593,"0hard/-53soft"
26605,"0hard/-53soft"
26614,"0hard/-57soft"
26623,"0hard/-57soft"
26632,"0hard/-57soft"
26641,"0hard/-57soft"
26649,"0hard/-53soft"
26658,"0hard/-53soft"
26667,"0hard/-53soft"
26676,"0hard/-53soft"
26685,"0hard/-53soft"
26695,"0hard/-53soft"
26705,"0hard/-53soft"
26714,"0hard/-53soft"
26724,"0hard/-53soft"
26735,"0hard/-53soft"
26744,"0hard/-53soft"
26754,"0hard/-53soft"
26762,"0hard/-53soft"
26770,"0hard/-53soft"
26778,"0hard/-53soft"
26787,"0hard/-53soft"
26797,"0hard/-53soft"
26806,"0hard/-53soft"
26816,"0hard/-53soft"
26826,"0hard/-53soft"
26835,"0hard/-53soft"
26844,"0hard/-53soft"
26854,"0hard/-53soft"
26864,"0hard/-53soft"
26872,"0hard/-53soft"
26882,"0hard/-53soft"
26892,"0hard/-53soft"
26901,"0hard/-53soft"
26912,"0hard/-53soft"
26921,"0hard/-53soft"
26929,"0hard/-53soft"
26937,"0hard/-53soft"
26945,"0hard/-53soft"
26954,"0hard/-53soft"
26962,"0hard/-53soft"
26973,"0hard/-53soft"
26983,"0hard/-53soft"
26992,"0hard/-53soft"
27001,"0hard/-53soft"
27011,"0hard/-53soft"
27020,"0hard/-53soft"
27031,"0hard/-53soft"
27041,"0hard/-53soft"
27051,"0hard/-53soft"
27059,"0hard/-53soft"
27068,"0hard/-53soft"
27079,"0hard/-53soft"
27089,"0hard/-53soft"
27097,"0hard/-53soft"
27106,"0hard/-53soft"
27115,"0hard/-53soft"
27123,"0hard/-53soft"
27131,"0hard/-53soft"
27141,"0hard/-53soft"
27150,"0hard/-53soft"
27161,"0hard/-53soft"
27170,"0hard/-53soft"
27183,"0hard/-53soft"
27195,"0hard/-53soft"
27208,"0hard/-53soft"
27220,"0hard/-53soft"
27235,"0hard/-53soft"
27248,"0hard/-53soft"
27260,"0hard/-53soft"
27272,"0hard/-53soft"
27284,"0hard/-53soft"
27297,"0hard/-53soft"
27313,"0hard/-53soft"
27324,"0hard/-57soft"
27333,"0hard/-53soft"
27340,"0hard/-53soft"
27348,"0hard/-53soft"
27356,"0hard/-53soft"
27368,"0hard/-53soft"
27378,"0hard/-53soft"
27387,"0hard/-53soft"
27395,"0hard/-53soft"
27404,"0hard/-53soft"
27413,"0hard/-53soft"
27423,"0hard/-53soft"
27433,"0hard/-53soft"
27442,"0hard/-57soft"
27449,"0hard/-53soft"
27457,"0hard/-53soft"
27465,"0hard/-53soft"
27473,"0hard/-53soft"
27483,"0hard/-53soft"
27494,"0hard/-53soft"
27504,"0hard/-57soft"
27516,"0hard/-53soft"
27526,"0hard/-53soft"
27536,"0hard/-23soft"
27545,"0hard/-23soft"
27556,"0hard/-23soft"
27568,"0hard/-23soft"
27578,"0hard/-23soft"
27588,"0hard/-23soft"
27597,"0hard/-27soft"
27607,"0hard/-27soft"
27615,"0hard/-23soft"
27622,"0hard/-23soft"
27631,"0hard/-23soft"
27639,"0hard/-23soft"
27648,"0hard/-23soft"
27657,"0hard/-23soft"
27666,"0hard/-23soft"
27676,"0hard/-26soft"
27685,"0hard/-26soft"
27694,"0hard/-26soft"
27702,"0hard/-23soft"
27710,"0hard/-23soft"
27719,"0hard/-23soft"
27728,"0hard/-23soft"
27738,"0hard/-23soft"
27748,"0hard/-23soft"
27758,"0hard/-18soft"
27766,"0hard/-18soft"
27776,"0hard/-18soft"
27784,"0hard/-21soft"
27791,"0hard/-18soft"
27798,"0hard/-18soft"
27806,"0hard/-18soft"
27816,"0hard/-18soft"
27826,"0hard/-18soft"
27836,"0hard/-18soft"
27845,"0hard/-22soft"
27855,"0hard/-22soft"
27863,"0hard/-18soft"
27872,"0hard/-18soft"
27880,"0hard/-18soft"
27889,"0hard/-18soft"
27898,"0hard/-18soft"
27909,"0hard/-18soft"
27919,"0hard/-22soft"
27927,"0hard/-22soft"
27937,"0hard/-22soft"
27946,"0hard/-22soft"
27956,"0hard/-22soft"
27968,"0hard/-22soft"
27977,"0hard/-24soft"
27987,"0hard/-24soft"
27994,"0hard/-24soft"
28002,"0hard/-24soft"
28010,"0hard/-22soft"
28018,"0hard/-22soft"
28025,"0hard/-22soft"
28035,"0hard/-22soft"
28043,"0hard/-26soft"
28051,"0hard/-22soft"
28059,"0hard/-18soft"
28067,"0hard/-18soft"
28074,"0hard/-18soft"
28082,"0hard/-18soft"
28091,"0hard/-18soft"
28102,"0hard/-18soft"
28112,"0hard/-21soft"
28121,"0hard/-21soft"
28131,"0hard/-21soft"
28141,"0hard/-21soft"
28150,"0hard/-18soft"
28159,"0hard/-18soft"
28168,"0hard/-18soft"
28177,"0hard/-18soft"
28186,"0hard/-18soft"
28196,"0hard/-18soft"
28206,"0hard/-18soft"
28216,"0hard/-18soft"
28225,"0hard/-18soft"
28234,"0hard/-18soft"
28242,"0hard/-18soft"
28251,"0hard/-18soft"
28261,"0hard/-18soft"
28271,"0hard/-18soft"
28280,"0hard/-18soft"
28289,"0hard/-18soft"
28297,"0hard/-22soft"
28304,"0hard/-18soft"
28311,"0hard/-18soft"
28320,"0hard/-18soft"
28329,"0hard/-18soft"
28338,"0hard/-18soft"
28348,"0hard/-18soft"
28357,"0hard/-22soft"
28364,"0hard/-22soft"
28372,"0hard/-22soft"
28379,"0hard/-22soft"
28388,"0hard/-22soft"
28396,"0hard/-22soft"
28406,"0hard/-22soft"
28416,"0hard/-18soft"
28424,"0hard/-18soft"
28432,"0hard/-18soft"
28441,"0hard/-18soft"
28451,"0hard/-18soft"
28461,"0hard/-18soft"
28471,"0hard/-22soft"
28479,"0hard/-18soft"
28488,"0hard/-18soft"
28495,"0hard/-18soft"
28504,"0hard/-18soft"
28513,"0hard/-18soft"
28525,"0hard/-18soft"
28534,"0hard/-22soft"
28543,"0hard/-22soft"
28553,"0hard/-22soft"
28562,"0hard/-18soft"
28571,"0hard/-18soft"
28580,"0hard/-18soft"
28589,"0hard/-18soft"
28599,"0hard/-18soft"
28610,"0hard/-18soft"
28620,"0hard/-22soft"
28628,"0hard/-21soft"
28636,"0hard/-21soft"
28644,"0hard/-21soft"
28651,"0hard/-18soft"
28659,"0hard/-18soft"
28669,"0hard/-18soft"
28678,"0hard/-18soft"
28687,"0hard/-18soft"
28699,"0hard/-18soft"
28708,"0hard/-19soft"
28718,"0hard/-18soft"
28726,"0hard/-18soft"
28734,"0hard/-18soft"
28742,"0hard/-18soft"
28751,"0hard/-18soft"
28763,"0hard/-18soft"
28772,"0hard/-18soft"
28781,"0hard/-18soft"
28790,"0hard/-18soft"
28799,"0hard/-18soft"
28808,"0hard/-18soft"
28819,"0hard/-18soft"
28828,"0hard/-18soft"
28838,"0hard/-18soft"
28847,"0hard/-18soft"
28857,"0hard/-18soft"
28867,"0hard/-18soft"
28877,"0hard/-18soft"
28886,"0hard/-22soft"
28894,"0hard/-18soft"
28903,"0hard/-18soft"
28911,"0hard/-18soft"
28922,"0hard/-18soft"
28934,"0hard/-18soft"
28949,"0hard/-18soft"
28960,"0hard/-19soft"
28973,"0hard/-19soft"
28984,"0hard/-18soft"
28993,"0hard/-18soft"
29002,"0hard/-18soft"
29012,"0hard/-18soft"
29022,"0hard/-18soft"
29035,"0hard/-18soft"
29044,"0hard/-19soft"
29054,"0hard/-19soft"
29062,"0hard/-18soft"
29071,"0hard/-18soft"
29079,"0hard/-18soft"
29089,"0hard/-18soft"
29098,"0hard/-18soft"
29109,"0hard/-18soft"
29118,"0hard/-19soft"
29127,"0hard/-18soft"
29135,"0hard/-18soft"
29143,"0hard/-18soft"
29151,"0hard/-18soft"
29161,"0hard/-18soft"
29173,"0hard/-18soft"
29185,"0hard/-19soft"
29194,"0hard/-19soft"
29205,"0hard/-19soft"
29214,"0hard/-19soft"
29224,"0hard/-19soft"
29235,"0hard/-19soft"
29244,"0hard/-19soft"
29254,"0hard/-19soft"
29263,"0hard/-19soft"
29272,"0hard/-19soft"
29281,"0hard/-19soft"
29291,"0hard/-19soft"
29300,"0hard/-19soft"
29309,"0hard/-19soft"
29318,"0hard/-19soft"
29328,"0hard/-19soft"
29343,"0hard/-19soft"
29355,"0hard/-19soft"
29365,"0hard/-22soft"
29374,"0hard/-19soft"
29383,"0hard/-19soft"
29391,"0hard/-19soft"
29400,"0hard/-19soft"
29410,"0hard/-19soft"
29421,"0hard/-19soft"
29435,"0hard/-19soft"
29443,"0hard/-19soft"
29454,"0hard/-19soft"
29463,"0hard/-19soft"
29472,"0hard/-19soft"
